profissao,salario,idade,sexo,regiao,estado,empresa,experiencia,trabalho,escolaridade,formacao,setor,satisfacao,modelo,nivel,linguagemPython,linguagemSQL,linguagemR,linguagemJava,linguagemJavascript,linguagemScala,linguagemVBA
Cientista de Dados,10000.0,25.0,Feminino,Sudeste,SP,Média,4 a 5 anos,CLT,Graduado,Quím/Fis,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,43.0,Masculino,Sudeste,RJ,Grande,10+ anos,CLT,Pós-Graduado,Comp/Sist,Telecom,0.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Analista de BI,3500.0,24.0,Masculino,Sul,SC,Média,4 a 5 anos,CLT,Estudante,Econ/Adm,Indústria,1.0,Híbrido,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Cientista de Dados,7000.0,27.0,Masculino,Nordeste,PE,Grande,2 a 3 anos,CLT,Mestre,Comp/Sist,Consultoria,0.0,Home-Office,Pleno,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,34.0,Masculino,Sudeste,SP,Grande,Sem Exp.,CLT,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Outras,1500.0,32.0,Masculino,Sudeste,RJ,Grande,6 a 10 anos,CLT,Graduado,Biológicas,Outro,0.0,Presencial,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,2500.0,20.0,Masculino,Sudeste,MG,Pequena,até 1 ano,Estagiário,Estudante,Estat/Mat,Outro,0.0,Híbrido,Júnior,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,28.0,Masculino,Nordeste,BA,Média,2 a 3 anos,CLT,Graduado,Mkt/Comun,Marketing,1.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,25.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,14000.0,33.0,Masculino,Sudeste,SP,Grande,10+ anos,CLT,Graduado,Mkt/Comun,Finanças,1.0,Home-Office,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,2500.0,23.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,23.0,Masculino,Sudeste,ES,Grande,1 a 2 anos,CLT,Estudante,Estat/Mat,Automotivo,1.0,Híbrido,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,18000.0,38.0,Masculino,Sudeste,SP,Média,6 a 10 anos,CLT,Doutor,Comp/Sist,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1000.0,26.0,Masculino,Sudeste,MG,Pequena,1 a 2 anos,Estagiário,Graduado,Comp/Sist,Finanças,0.0,Híbrido,Júnior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de BI,5000.0,28.0,Masculino,Nordeste,PB,Grande,2 a 3 anos,CLT,Graduado,Econ/Adm,Varejo,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,30.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Mestre,Engenharias,Finanças,1.0,Home-Office,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de Dados,1500.0,24.0,Feminino,Nordeste,PB,Grande,até 1 ano,Estagiário,Estudante,Comp/Sist,Automotivo,1.0,Home-Office,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,5000.0,28.0,Masculino,Sul,RS,Grande,até 1 ano,CLT,Pós-Graduado,Comp/Sist,Varejo,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,1500.0,24.0,Masculino,Sul,RS,Pequena,1 a 2 anos,Estagiário,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,31.0,Masculino,Sul,SC,Pequena,2 a 3 anos,CLT,Graduado,Econ/Adm,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,25.0,Masculino,Sudeste,SP,Pequena,até 1 ano,Estagiário,Graduado,Estat/Mat,Finanças,1.0,Home-Office,Júnior,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,24.0,Masculino,Sul,PR,Média,2 a 3 anos,PJ,Graduado,Estat/Mat,Automotivo,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,31.0,Feminino,Sudeste,SP,Grande,6 a 10 anos,CLT,Pós-Graduado,Estat/Mat,Agronegócios,1.0,Híbrido,Sênior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,14000.0,42.0,Masculino,Centro-oeste,DF,Média,10+ anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,2500.0,34.0,Masculino,Sudeste,SP,Pequena,até 1 ano,CLT,Graduado,Econ/Adm,Agronegócios,1.0,Presencial,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,31.0,Masculino,Sudeste,RJ,Grande,2 a 3 anos,CLT,Mestre,Engenharias,Tecnologia,0.0,Home-Office,Pleno,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,31.0,Feminino,Sul,PR,Grande,2 a 3 anos,CLT,Pós-Graduado,Econ/Adm,Varejo,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,22500.0,23.0,Masculino,Sudeste,SP,Pequena,6 a 10 anos,PJ,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de Dados,5000.0,28.0,Feminino,Sudeste,SP,Grande,2 a 3 anos,CLT,Graduado,Estat/Mat,Imobiliário,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,22.0,Feminino,Nordeste,RN,Grande,2 a 3 anos,Estagiário,Estudante,Estat/Mat,Governamental,0.0,Híbrido,Júnior,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,31.0,Masculino,Sudeste,SP,Pequena,2 a 3 anos,CLT,Mestre,Engenharias,Finanças,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,3500.0,30.0,Feminino,Sudeste,SP,Grande,até 1 ano,CLT,Graduado,Biológicas,Internet,0.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,14000.0,40.0,Masculino,Norte,,Grande,2 a 3 anos,Servidor,Graduado,Engenharias,Governamental,0.0,Home-Office,Júnior,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Cientista de Dados,14000.0,32.0,Feminino,Sudeste,SP,Grande,4 a 5 anos,CLT,Mestre,Estat/Mat,Outro,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,31.0,Feminino,Sudeste,SP,Grande,6 a 10 anos,CLT,Pós-Graduado,Mkt/Comun,Telecom,0.0,Home-Office,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,7000.0,25.0,Feminino,Sudeste,SP,Média,1 a 2 anos,PJ,Graduado,Econ/Adm,Tecnologia,1.0,Home-Office,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Engenheiro de Dados,1500.0,24.0,Masculino,Sudeste,RJ,Pequena,1 a 2 anos,Estagiário,Estudante,Engenharias,Outro,1.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,29.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Pós-Graduado,Engenharias,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,1500.0,39.0,Masculino,Sul,PR,Média,até 1 ano,Estagiário,Graduado,Biológicas,Marketing,1.0,Home-Office,Júnior,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Analista de Dados,1000.0,25.0,Masculino,Sudeste,RJ,Pequena,até 1 ano,Estagiário,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Outras,10000.0,41.0,Masculino,Centro-oeste,DF,Grande,1 a 2 anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Presencial,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,31.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Mestre,Engenharias,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,30.0,Feminino,Sudeste,RJ,Média,até 1 ano,CLT,Pós-Graduado,Engenharias,Finanças,1.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,30.0,Masculino,Sudeste,SP,Grande,1 a 2 anos,CLT,Graduado,Engenharias,Alimentício,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,29.0,Feminino,Sul,RS,Grande,até 1 ano,CLT,Graduado,Engenharias,Agronegócios,1.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,2500.0,33.0,Masculino,Sudeste,RJ,Média,2 a 3 anos,CLT,Graduado,Econ/Adm,Saúde,0.0,Home-Office,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,32.0,Feminino,Sudeste,SP,Grande,4 a 5 anos,CLT,Pós-Graduado,Mkt/Comun,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,32.0,Masculino,Sudeste,MG,Média,1 a 2 anos,CLT,Doutor,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Engenheiro de ML,14000.0,34.0,Masculino,Nordeste,PB,Grande,10+ anos,CLT,Mestre,Comp/Sist,Governamental,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,5000.0,25.0,Masculino,Sudeste,SP,Pequena,2 a 3 anos,PJ,Graduado,Engenharias,Finanças,1.0,Híbrido,Júnior,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Engenheiro de Dados,10000.0,36.0,Masculino,Centro-oeste,GO,Grande,10+ anos,CLT,Pós-Graduado,Comp/Sist,Telecom,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,10000.0,31.0,Masculino,Sudeste,SP,Média,4 a 5 anos,CLT,Graduado,Engenharias,Internet,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,36.0,Masculino,Sudeste,RJ,Pequena,6 a 10 anos,CLT,Estudante,Comp/Sist,Outro,1.0,Híbrido,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Analista de BI,10000.0,27.0,Feminino,Sul,RS,Média,4 a 5 anos,CLT,Pós-Graduado,Econ/Adm,Tecnologia,1.0,Home-Office,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,2500.0,23.0,Feminino,Sudeste,SP,Média,1 a 2 anos,Estagiário,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,36.0,Masculino,Sudeste,RJ,Grande,1 a 2 anos,CLT,Pós-Graduado,Econ/Adm,Saúde,1.0,Home-Office,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,26.0,Feminino,Sul,PR,Média,até 1 ano,CLT,Graduado,Econ/Adm,Marketing,1.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,51.0,Masculino,Nordeste,BA,Grande,até 1 ano,CLT,Pós-Graduado,Biológicas,Tecnologia,0.0,Home-Office,Júnior,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Analista de BI,5000.0,25.0,Masculino,Centro-oeste,MT,Média,2 a 3 anos,CLT,Estudante,Comp/Sist,Tecnologia,0.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,23.0,Masculino,Centro-oeste,DF,Grande,até 1 ano,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Analista de BI,2500.0,34.0,Masculino,Sudeste,SP,Pequena,até 1 ano,CLT,Graduado,Comp/Sist,Tecnologia,0.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,7000.0,34.0,Feminino,Sudeste,SP,Grande,Sem Exp.,CLT,Pós-Graduado,Econ/Adm,Saúde,0.0,Home-Office,Sênior,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Analista de BI,1500.0,28.0,Feminino,Sul,SC,Média,1 a 2 anos,Estagiário,Graduado,Engenharias,Internet,0.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,2500.0,25.0,Masculino,Sudeste,SP,Grande,1 a 2 anos,CLT,Graduado,Comp/Sist,Consultoria,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,25.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,36.0,Masculino,Sudeste,RJ,Média,2 a 3 anos,CLT,Mestre,Econ/Adm,Finanças,1.0,Híbrido,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,24.0,Feminino,Sudeste,MG,Grande,1 a 2 anos,CLT,Pós-Graduado,Outras,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,27.0,Masculino,Sudeste,MG,Grande,4 a 5 anos,CLT,Doutor,Comp/Sist,Automotivo,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,2500.0,33.0,Masculino,Nordeste,PI,Média,1 a 2 anos,PJ,Pós-Graduado,Outras,Telecom,0.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,36.0,Masculino,Nordeste,BA,Média,4 a 5 anos,PJ,Doutor,Quím/Fis,Finanças,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,49.0,Masculino,Centro-oeste,DF,Grande,10+ anos,CLT,Mestre,Estat/Mat,Governamental,1.0,Presencial,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,25.0,Masculino,Sudeste,SP,Grande,1 a 2 anos,CLT,Estudante,Econ/Adm,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,25.0,Masculino,Nordeste,RN,Grande,1 a 2 anos,CLT,Mestre,Engenharias,Varejo,1.0,Home-Office,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,25.0,Masculino,Sul,RS,Média,1 a 2 anos,CLT,Graduado,Engenharias,Tecnologia,1.0,Home-Office,Sênior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,1500.0,28.0,Masculino,Sudeste,MG,Grande,até 1 ano,Estagiário,Estudante,Engenharias,Saúde,1.0,Presencial,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,29.0,Masculino,Sudeste,RJ,Grande,4 a 5 anos,CLT,Pós-Graduado,Econ/Adm,Entretenimento,1.0,Híbrido,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,10000.0,26.0,Feminino,Sudeste,SP,Média,4 a 5 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,2500.0,30.0,Masculino,Sudeste,SP,Grande,Sem Exp.,CLT,Graduado,Econ/Adm,Indústria,0.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,36.0,Feminino,Sudeste,SP,Média,Sem Exp.,CLT,Pós-Graduado,Comp/Sist,Finanças,0.0,Home-Office,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,24.0,Feminino,Sudeste,MG,Grande,4 a 5 anos,CLT,Pós-Graduado,Estat/Mat,Alimentício,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,14000.0,36.0,Masculino,Centro-oeste,DF,Grande,10+ anos,CLT,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de ML,2500.0,25.0,Masculino,Sudeste,SP,Pequena,1 a 2 anos,PJ,Graduado,Comp/Sist,Tecnologia,0.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,33.0,Masculino,Sul,RS,Média,2 a 3 anos,CLT,Doutor,Quím/Fis,Tecnologia,0.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,10000.0,36.0,Masculino,Sul,SC,Média,1 a 2 anos,CLT,Graduado,Econ/Adm,Seguros,0.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,5000.0,27.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Outras,2500.0,38.0,Masculino,Sul,SC,Média,2 a 3 anos,CLT,Estudante,Comp/Sist,Tecnologia,0.0,Presencial,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,14000.0,35.0,Masculino,Sudeste,MG,Média,10+ anos,CLT,Pós-Graduado,Comp/Sist,Imobiliário,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Engenheiro de Dados,10000.0,26.0,Masculino,Centro-oeste,MT,Pequena,1 a 2 anos,PJ,Graduado,Comp/Sist,Agronegócios,1.0,Híbrido,Pleno,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Cientista de Dados,10000.0,23.0,Masculino,Sudeste,SP,Média,2 a 3 anos,PJ,Graduado,Estat/Mat,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,2500.0,34.0,Masculino,Sudeste,MG,Média,1 a 2 anos,CLT,Graduado,Engenharias,Tecnologia,1.0,Home-Office,Júnior,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,28.0,Masculino,Sul,PR,Pequena,1 a 2 anos,CLT,Graduado,Econ/Adm,Tecnologia,1.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,37.0,Masculino,Sudeste,MG,Grande,6 a 10 anos,CLT,Graduado,Econ/Adm,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,38.0,Feminino,Sudeste,RJ,Pequena,10+ anos,CLT,Doutor,Comp/Sist,Saúde,1.0,Home-Office,Sênior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,31.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,PJ,Graduado,Comp/Sist,Finanças,0.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Outras,2500.0,25.0,Masculino,Sudeste,MG,Pequena,até 1 ano,CLT,Graduado,Outras,Entretenimento,0.0,Híbrido,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,5000.0,24.0,Feminino,Sudeste,SP,Média,4 a 5 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Híbrido,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,40.0,Masculino,Sudeste,SP,Grande,6 a 10 anos,CLT,Graduado,Comp/Sist,Internet,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,1500.0,18.0,Masculino,Sudeste,SP,Pequena,até 1 ano,Estagiário,Estudante,Econ/Adm,Outro,1.0,Presencial,Júnior,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,3500.0,23.0,Masculino,Sudeste,MG,Grande,1 a 2 anos,CLT,Estudante,Estat/Mat,Telecom,0.0,Presencial,Júnior,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,1000.0,21.0,Masculino,Sudeste,SP,Pequena,1 a 2 anos,Freelancer,Estudante,Econ/Adm,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,7000.0,29.0,Feminino,Sudeste,SP,Média,até 1 ano,CLT,Graduado,Econ/Adm,Saúde,1.0,Híbrido,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,36.0,Masculino,Nordeste,PE,Pequena,2 a 3 anos,CLT,Mestre,Comp/Sist,Educação,0.0,Home-Office,Pleno,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de Dados,1500.0,28.0,Masculino,Sudeste,MG,Pequena,4 a 5 anos,Freelancer,Graduado,Outras,Finanças,1.0,Home-Office,Sênior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,10000.0,27.0,Masculino,Sudeste,ES,Grande,4 a 5 anos,CLT,Graduado,Comp/Sist,Finanças,0.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,30.0,Masculino,Sudeste,SP,Grande,6 a 10 anos,CLT,Graduado,Econ/Adm,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,7000.0,26.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,27.0,Masculino,Sudeste,MG,Pequena,Sem Exp.,PJ,Pós-Graduado,Engenharias,Indústria,0.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,29.0,Masculino,Sudeste,MG,Média,4 a 5 anos,CLT,Mestre,Engenharias,Outro,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,22500.0,28.0,Feminino,Sudeste,SP,Pequena,4 a 5 anos,PJ,Graduado,Engenharias,Internet,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,39.0,Masculino,Sul,SC,Grande,6 a 10 anos,CLT,Mestre,Comp/Sist,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Engenheiro de Dados,2500.0,26.0,Masculino,Sudeste,SP,Pequena,até 1 ano,Freelancer,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,29.0,Masculino,Sudeste,MG,Grande,1 a 2 anos,CLT,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,2500.0,23.0,Masculino,Sul,RS,Pequena,até 1 ano,CLT,Estudante,Engenharias,Finanças,1.0,Presencial,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Outras,7000.0,21.0,Masculino,Sul,PR,Média,até 1 ano,CLT,Estudante,Comp/Sist,Seguros,1.0,Home-Office,Pleno,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Engenheiro de Dados,18000.0,37.0,Masculino,Exterior,Fora,Grande,4 a 5 anos,Outros,Graduado,Comp/Sist,Internet,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,43.0,Masculino,Nordeste,BA,Grande,2 a 3 anos,Servidor,Pós-Graduado,Comp/Sist,Governamental,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,34.0,Feminino,Sudeste,SP,Média,6 a 10 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,27.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Mestre,Estat/Mat,Imobiliário,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,29.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Doutor,Biológicas,Finanças,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,34.0,Masculino,Sudeste,MG,Grande,10+ anos,Servidor,Graduado,Econ/Adm,Governamental,0.0,Híbrido,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,35.0,Masculino,Sudeste,RJ,Média,até 1 ano,CLT,Pós-Graduado,Econ/Adm,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,35.0,Feminino,Sul,PR,Grande,10+ anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,2500.0,41.0,Masculino,Centro-oeste,GO,Média,1 a 2 anos,CLT,Graduado,Econ/Adm,Saúde,1.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,3500.0,24.0,Feminino,Sudeste,RJ,Grande,Sem Exp.,CLT,Estudante,Biológicas,Saúde,1.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,32.0,Masculino,Sudeste,RJ,Grande,6 a 10 anos,CLT,Mestre,Comp/Sist,Educação,1.0,Presencial,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,30.0,Feminino,Sul,PR,Grande,2 a 3 anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
